TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.4081929579955947	L	n6;7
1.4081929579955947	T	n1;2;n1;8;n6;9
1.7978245697347295	L	n6;9
1.7978245697347295	T	n1;8;n1;10;n6;11
1.8813788388702282	S	n6;11;n7;12;n8;13
1.911993857028475	S	n7;12;n9;14;n10;15
1.923694679252978	S	n8;13;n11;16;n12;17
1.9854867880629592	S	n11;16;n13;18;n14;19
2.072295459415	P	n13;18
2.225668125700548	S	n13;18;n15;20;n16;21
2.406050370324076	S	n5;6;n17;22;n18;23
2.502910948502324	S	n14;19;n19;24;n20;25
2.5040923757068803	T	n4;5;n4;26;n9;27
2.692185102669776	S	n1;10;n21;28;n22;29
2.759498660179645	L	n22;29
2.7738261554119075	S	n4;26;n23;30;n24;31
2.786886493287732	L	n10;15
2.786886493287732	T	n17;22;n17;32;n10;33
2.7909555608888947	S	n21;28;n25;34;n26;35
2.9028419465601423	S	n15;20;n27;36;n28;37
2.9411721024977977	S	n9;27;n31;38;n32;39
2.9411721024977977	S	n9;14;n31;40;n32;41
2.9729747093130627	S	n28;37;n33;42;n34;43
3.0250122621232984	S	n18;23;n35;44;n36;45
3.0645693707283965	S	n32;39;n37;46;n38;47
3.0645693707283965	S	n32;41;n37;48;n38;49
3.146229668452691	F	n17;32
3.146229668452691	F	n16;21
3.146229668452691	F	n24;31
3.146229668452691	F	n20;25
3.146229668452691	F	n35;44
3.146229668452691	F	n10;33
3.146229668452691	F	n34;43
3.146229668452691	F	n37;46
3.146229668452691	F	n37;48
3.146229668452691	F	n31;38
3.146229668452691	F	n31;40
3.146229668452691	F	n19;24
3.146229668452691	F	n38;47
3.146229668452691	F	n38;49
3.146229668452691	F	n36;45
3.146229668452691	F	n26;35
3.146229668452691	F	n27;36
3.146229668452691	F	n12;17
3.146229668452691	F	n23;30
3.146229668452691	F	n25;34
3.146229668452691	F	n33;42
