TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.6080538223843454	D	n2;3;n2;4;n2;5
0.8705487089928268	S	n2;4;n3;6;n4;7
0.8705487089928268	S	n2;5;n3;8;n4;9
0.9136120164185375	S	n3;6;n5;10;n6;11
0.9136120164185375	S	n3;8;n5;12;n6;13
1.8813788388702282	S	n6;11;n7;14;n8;15
1.8813788388702282	S	n6;13;n7;16;n8;17
1.886252990154761	D	n7;16;n7;18;n7;19
1.911993857028475	S	n7;14;n9;20;n10;21
1.911993857028475	S	n7;18;n9;22;n10;23
1.911993857028475	S	n7;19;n9;24;n10;25
1.923694679252978	S	n8;15;n11;26;n12;27
1.923694679252978	S	n8;17;n11;28;n12;29
1.9854867880629592	S	n11;26;n13;30;n14;31
1.9854867880629592	S	n11;28;n13;32;n14;33
2.225668125700548	S	n13;30;n15;34;n16;35
2.225668125700548	S	n13;32;n15;36;n16;37
2.305824632653869	L	n14;31
2.3845510129985867	P	n14;33
2.406050370324076	S	n5;10;n17;38;n18;39
2.406050370324076	S	n5;12;n17;40;n18;41
2.470696400743951	P	n18;41
2.502910948502324	S	n14;33;n19;42;n20;43
2.5054232220882473	L	n1;2
2.5264887660446442	P	n10;21
2.5264887660446442	P	n10;23
2.5264887660446442	P	n10;25
2.6206977740512913	L	n16;37
2.6215203602866355	L	n16;35
2.6412181419898757	T	n17;38;n17;44;n1;45
2.692185102669776	S	n1;45;n21;46;n22;47
2.7738261554119075	S	n4;7;n23;48;n24;49
2.7738261554119075	S	n4;9;n23;50;n24;51
2.7909555608888947	S	n21;46;n25;52;n26;53
2.9028419465601423	S	n15;34;n27;54;n28;55
2.9028419465601423	S	n15;36;n27;56;n28;57
2.9102591985123394	S	n22;47;n29;58;n30;59
2.918641801029865	L	n18;39
2.9411721024977977	S	n9;20;n31;60;n32;61
2.9411721024977977	S	n9;22;n31;62;n32;63
2.9411721024977977	S	n9;24;n31;64;n32;65
2.9729747093130627	S	n28;55;n33;66;n34;67
2.9729747093130627	S	n28;57;n33;68;n34;69
3.0250122621232984	S	n18;41;n35;70;n36;71
3.0645693707283965	S	n32;61;n37;72;n38;73
3.0645693707283965	S	n32;63;n37;74;n38;75
3.0645693707283965	S	n32;65;n37;76;n38;77
3.146229668452691	F	n17;44
3.146229668452691	F	n17;40
3.146229668452691	F	n24;49
3.146229668452691	F	n24;51
3.146229668452691	F	n20;43
3.146229668452691	F	n30;59
3.146229668452691	F	n35;70
3.146229668452691	F	n10;21
3.146229668452691	F	n10;23
3.146229668452691	F	n10;25
3.146229668452691	F	n34;67
3.146229668452691	F	n34;69
3.146229668452691	F	n37;72
3.146229668452691	F	n37;74
3.146229668452691	F	n37;76
3.146229668452691	F	n31;60
3.146229668452691	F	n31;62
3.146229668452691	F	n31;64
3.146229668452691	F	n19;42
3.146229668452691	F	n38;73
3.146229668452691	F	n38;75
3.146229668452691	F	n38;77
3.146229668452691	F	n36;71
3.146229668452691	F	n26;53
3.146229668452691	F	n29;58
3.146229668452691	F	n27;54
3.146229668452691	F	n27;56
3.146229668452691	F	n12;27
3.146229668452691	F	n12;29
3.146229668452691	F	n23;48
3.146229668452691	F	n23;50
3.146229668452691	F	n25;52
3.146229668452691	F	n33;66
3.146229668452691	F	n33;68
