TIME	EVENT	NODES
1.4905247454824169	O	n6
1.8813788388702282	S	n6;1;n7;2;n8;3
1.911993857028475	S	n7;2;n9;4;n10;5
1.923694679252978	S	n8;3;n11;6;n12;7
1.9854867880629592	S	n11;6;n13;8;n14;9
2.072225396726957	L	n13;8
2.072225396726957	T	n9;4;n9;10;n13;11
2.225668125700548	S	n13;11;n15;12;n16;13
2.502910948502324	S	n14;9;n19;14;n20;15
2.9028419465601423	S	n15;12;n27;16;n28;17
2.9411721024977977	S	n9;10;n31;18;n32;19
2.9729747093130627	S	n28;17;n33;20;n34;21
3.054489362542663	T	n32;19;n32;22;n31;23
3.0645693707283965	S	n32;22;n37;24;n38;25
3.0781675686599757	T	n37;24;n37;26;n25;27
3.146229668452691	F	n16;13
3.146229668452691	F	n20;15
3.146229668452691	F	n10;5
3.146229668452691	F	n34;21
3.146229668452691	F	n37;26
3.146229668452691	F	n31;23
3.146229668452691	F	n31;18
3.146229668452691	F	n19;14
3.146229668452691	F	n38;25
3.146229668452691	F	n27;16
3.146229668452691	F	n12;7
3.146229668452691	F	n25;27
3.146229668452691	F	n33;20
