TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.8813788388702282	S	n6;7;n7;8;n8;9
1.911993857028475	S	n7;8;n9;10;n10;11
1.923694679252978	S	n8;9;n11;12;n12;13
1.9854867880629592	S	n11;12;n13;14;n14;15
2.115363684948583	L	n1;2
2.115363684948583	T	n5;6;n5;16;n1;17
2.225668125700548	S	n13;14;n15;18;n16;19
2.406050370324076	S	n5;16;n17;20;n18;21
2.435622539012173	T	n10;11;n10;22;n18;23
2.502910948502324	S	n14;15;n19;24;n20;25
2.6448991985977326	L	n4;5
2.6448991985977326	T	n12;13;n12;26;n4;27
2.6775069356444527	L	n18;21
2.6775069356444527	T	n16;19;n16;28;n18;29
2.692185102669776	S	n1;17;n21;30;n22;31
2.713252357557544	L	n19;24
2.713252357557544	T	n17;20;n17;32;n19;33
2.7738261554119075	S	n4;27;n23;34;n24;35
2.7909555608888947	S	n21;30;n25;36;n26;37
2.853460536827387	P	n18;29
2.9028419465601423	S	n15;18;n27;38;n28;39
2.9102591985123394	S	n22;31;n29;40;n30;41
2.9411721024977977	S	n9;10;n31;42;n32;43
2.9729747093130627	S	n28;39;n33;44;n34;45
3.0250122621232984	S	n18;29;n35;46;n36;47
3.0250122621232984	S	n18;23;n35;48;n36;49
3.0645229798013123	L	n19;33
3.0645229798013123	T	n34;45;n34;50;n19;51
3.0645693707283965	S	n32;43;n37;52;n38;53
3.08499289665742	P	n30;41
3.146229668452691	F	n17;32
3.146229668452691	F	n16;28
3.146229668452691	F	n24;35
3.146229668452691	F	n20;25
3.146229668452691	F	n30;41
3.146229668452691	F	n35;46
3.146229668452691	F	n35;48
3.146229668452691	F	n10;22
3.146229668452691	F	n34;50
3.146229668452691	F	n37;52
3.146229668452691	F	n31;42
3.146229668452691	F	n19;51
3.146229668452691	F	n38;53
3.146229668452691	F	n36;47
3.146229668452691	F	n36;49
3.146229668452691	F	n26;37
3.146229668452691	F	n29;40
3.146229668452691	F	n27;38
3.146229668452691	F	n12;26
3.146229668452691	F	n23;34
3.146229668452691	F	n25;36
3.146229668452691	F	n33;44
