TIME	EVENT	NODES
0	O	Root
0.35152623360753577	P	Root;1
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.0562517298896479	L	n6;7
1.0562517298896479	T	n5;6;n5;8;n6;9
1.1063888506295552	P	n1;2
1.165254021839238	D	n1;2;n1;10;n1;11
1.314811227378132	P	n4;5
1.8813788388702282	S	n6;9;n7;12;n8;13
1.911993857028475	S	n7;12;n9;14;n10;15
1.9144097913312528	L	n8;13
1.9144097913312528	T	n1;10;n1;16;n8;17
1.923694679252978	S	n8;17;n11;18;n12;19
1.9854867880629592	S	n11;18;n13;20;n14;21
2.1547457016623692	L	n10;15
2.225668125700548	S	n13;20;n15;22;n16;23
2.406050370324076	S	n5;8;n17;24;n18;25
2.502910948502324	S	n14;21;n19;26;n20;27
2.555849639229226	L	n20;27
2.5574913707051103	L	n4;5
2.5574913707051103	T	n12;19;n12;28;n4;29
2.692185102669776	S	n1;16;n21;30;n22;31
2.692185102669776	S	n1;11;n21;32;n22;33
2.7738261554119075	S	n4;29;n23;34;n24;35
2.7909555608888947	S	n21;30;n25;36;n26;37
2.7909555608888947	S	n21;32;n25;38;n26;39
2.79311538045781	T	n22;33;n22;40;n16;41
2.8245124386674636	L	n25;38
2.901477019215071	L	n24;35
2.901477019215071	T	n16;23;n16;42;n24;43
2.9028419465601423	S	n15;22;n27;44;n28;45
2.9102591985123394	S	n22;31;n29;46;n30;47
2.9102591985123394	S	n22;40;n29;48;n30;49
2.9411721024977977	S	n9;14;n31;50;n32;51
2.9729747093130627	S	n28;45;n33;52;n34;53
3.0250122621232984	S	n18;25;n35;54;n36;55
3.0645693707283965	S	n32;51;n37;56;n38;57
3.146229668452691	F	n17;24
3.146229668452691	F	n16;42
3.146229668452691	F	n16;41
3.146229668452691	F	n24;43
3.146229668452691	F	n30;47
3.146229668452691	F	n30;49
3.146229668452691	F	n35;54
3.146229668452691	F	n34;53
3.146229668452691	F	n37;56
3.146229668452691	F	n31;50
3.146229668452691	F	n19;26
3.146229668452691	F	n38;57
3.146229668452691	F	n36;55
3.146229668452691	F	n26;37
3.146229668452691	F	n26;39
3.146229668452691	F	n29;46
3.146229668452691	F	n29;48
3.146229668452691	F	n27;44
3.146229668452691	F	n12;28
3.146229668452691	F	n23;34
3.146229668452691	F	n25;36
3.146229668452691	F	n33;52
