TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.1063888506295552	P	n1;2
1.8813788388702282	S	n6;7;n7;8;n8;9
1.911993857028475	S	n7;8;n9;10;n10;11
1.923694679252978	S	n8;9;n11;12;n12;13
1.9854867880629592	S	n11;12;n13;14;n14;15
2.225668125700548	S	n13;14;n15;16;n16;17
2.3724308654987616	L	n12;13
2.406050370324076	S	n5;6;n17;18;n18;19
2.442222297396831	L	n1;2
2.442222297396831	T	n14;15;n14;20;n1;21
2.499284257998002	T	n1;21;n1;22;n15;23
2.502910948502324	S	n14;20;n19;24;n20;25
2.692185102669776	S	n1;22;n21;26;n22;27
2.713388587927495	L	n21;26
2.7738261554119075	S	n4;5;n23;28;n24;29
2.9028419465601423	S	n15;16;n27;30;n28;31
2.9028419465601423	S	n15;23;n27;32;n28;33
2.9102591985123394	S	n22;27;n29;34;n30;35
2.9411721024977977	S	n9;10;n31;36;n32;37
2.9729747093130627	S	n28;31;n33;38;n34;39
2.9729747093130627	S	n28;33;n33;40;n34;41
3.0250122621232984	S	n18;19;n35;42;n36;43
3.0645693707283965	S	n32;37;n37;44;n38;45
3.146229668452691	F	n17;18
3.146229668452691	F	n16;17
3.146229668452691	F	n24;29
3.146229668452691	F	n20;25
3.146229668452691	F	n30;35
3.146229668452691	F	n35;42
3.146229668452691	F	n10;11
3.146229668452691	F	n34;39
3.146229668452691	F	n34;41
3.146229668452691	F	n37;44
3.146229668452691	F	n31;36
3.146229668452691	F	n19;24
3.146229668452691	F	n38;45
3.146229668452691	F	n36;43
3.146229668452691	F	n29;34
3.146229668452691	F	n27;30
3.146229668452691	F	n27;32
3.146229668452691	F	n23;28
3.146229668452691	F	n33;38
3.146229668452691	F	n33;40
