TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.118715024389351	D	n5;6;n5;8;n5;9
1.5212339601924545	T	n6;7;n6;10;n1;11
1.538856002925414	P	n1;11
1.8813788388702282	S	n6;10;n7;12;n8;13
1.911993857028475	S	n7;12;n9;14;n10;15
1.923694679252978	S	n8;13;n11;16;n12;17
1.9854867880629592	S	n11;16;n13;18;n14;19
1.9956458977546443	T	n13;18;n13;20;n12;21
2.048847154072755	T	n1;11;n1;22;n10;23
2.225668125700548	S	n13;20;n15;24;n16;25
2.406050370324076	S	n5;8;n17;26;n18;27
2.406050370324076	S	n5;9;n17;28;n18;29
2.502910948502324	S	n14;19;n19;30;n20;31
2.560717664724286	T	n15;24;n15;32;n16;33
2.692185102669776	S	n1;2;n21;34;n22;35
2.692185102669776	S	n1;22;n21;36;n22;37
2.7124621419268413	L	n16;25
2.7124621419268413	T	n22;35;n22;38;n16;39
2.7738261554119075	S	n4;5;n23;40;n24;41
2.7909555608888947	S	n21;34;n25;42;n26;43
2.7909555608888947	S	n21;36;n25;44;n26;45
2.824456798383775	L	n25;44
2.9028419465601423	S	n15;32;n27;46;n28;47
2.9102591985123394	S	n22;38;n29;48;n30;49
2.9102591985123394	S	n22;37;n29;50;n30;51
2.9411721024977977	S	n9;14;n31;52;n32;53
2.9729747093130627	S	n28;47;n33;54;n34;55
3.0250122621232984	S	n18;27;n35;56;n36;57
3.0250122621232984	S	n18;29;n35;58;n36;59
3.0645693707283965	S	n32;53;n37;60;n38;61
3.146229668452691	F	n17;26
3.146229668452691	F	n17;28
3.146229668452691	F	n16;39
3.146229668452691	F	n16;33
3.146229668452691	F	n24;41
3.146229668452691	F	n20;31
3.146229668452691	F	n30;49
3.146229668452691	F	n30;51
3.146229668452691	F	n35;56
3.146229668452691	F	n35;58
3.146229668452691	F	n10;15
3.146229668452691	F	n10;23
3.146229668452691	F	n34;55
3.146229668452691	F	n37;60
3.146229668452691	F	n31;52
3.146229668452691	F	n19;30
3.146229668452691	F	n38;61
3.146229668452691	F	n36;57
3.146229668452691	F	n36;59
3.146229668452691	F	n26;43
3.146229668452691	F	n26;45
3.146229668452691	F	n29;48
3.146229668452691	F	n29;50
3.146229668452691	F	n27;46
3.146229668452691	F	n12;21
3.146229668452691	F	n12;17
3.146229668452691	F	n23;40
3.146229668452691	F	n25;42
3.146229668452691	F	n33;54
